766192484, 3
766192485, 2
766192486, 0
766192487, 2
766192488, 2
766192489, 3
766192490, 3
766192491, 1
766192492, 3
766192493, 2
766192494, 3
766192495, 3
766192496, 2
766192497, 3
766192498, 2
766192499, 3
766192500, 2
766192501, 1
766192502, 2
766192503, 3
766192504, 2
766192505, 3
766192506, 2
766192507, 2
766192508, 4
766192509, 2
766192510, 0
766192511, 3
766192512, 2
766192513, 2
766192514, 3
766192515, 3
766192516, 2
766192517, 3
766192518, 3
766192519, 2
766192520, 3
766192521, 2
766192522, 3
766192523, 2
766192524, 2
766192525, 3
766192526, 3
766192527, 3
766192528, 2
766192529, 3
766192530, 2
766192531, 3
766192532, 3
766192533, 3
766192534, 3
766192535, 3
766192536, 1
766192537, 2
766192538, 2
766192539, 3
766192540, 2
766192541, 3
766192542, 3
766192543, 3
766192544, 2
766192545, 3
766192546, 2
766192547, 1
766192548, 1
766192549, 3
766192550, 1
766192551, 1
766192552, 3
766192553, 1
766192554, 3
766192555, 1
766192556, 3
766192557, 3
766192558, 0
766192559, 2
766192560, 3
766192561, 5
766192562, 1
766192563, 2
766192564, 2
766192565, 2
766192566, 0
766192567, 2
766192568, 2
766192569, 3
766192570, 2
766192571, 2
766192572, 3
766192573, 0
766192574, 3
766192575, 3
766192576, 2
766192577, 3
766192578, 3
766192579, 3
766192580, 3
766192581, 2
766192582, 2
766192583, 3
766192585, 3
766192586, 3
766192587, 0
766192588, 2
766192589, 3
766192590, 2
766192591, 3
766192592, 2
766192593, 2
766192594, 3
766192595, 1
766192596, 1
766192597, 2
766192598, 4
766192599, 3
766192600, 2
766192601, 3
766192602, 2
766192603, 3
766192604, 3
766192605, 3
766192606, 6
766192607, 3
766192608, 3
766192609, 2
766192610, 3
766192611, 3
766192612, 3
766192613, 2
766192614, 3
766192615, 3
766192616, 3
766192617, 3
766192618, 3
766192619, 2
766192620, 2
766192621, 2
766192622, 5
766192623, 2
766192624, 2
766192625, 2
766192626, 3
766192627, 3
766192628, 3
766192629, 3
766192630, 3
766192631, 0
766192632, 2
766192633, 3
766192634, 3
766192635, 3
766192636, 3
766192637, 0
766192638, 3
766192639, 2
766192640, 3
766192641, 3
766192642, 3
766192643, 2
766192644, 3
766192645, 1
766192646, 3
766192647, 3
766192648, 5
766192649, 2
766192650, 3
766192651, 2
766192652, 3
766192653, 0
766192654, 0
766192655, 3
766192656, 2
766192657, 3
766192658, 0
766192659, 3
766192660, 0
766192661, 3
766192662, 2
766192663, 3
766192664, 0
766192665, 2
766192666, 1
766192667, 3
766192668, 3
766192669, 3
766192670, 3
766192671, 0
766192672, 3
766192673, 3
766192674, 3
766192675, 3
766192676, 3
766192677, 2
766192678, 3
766192679, 3
766192680, 3
766192681, 3
766192682, 2
766192683, 2
766192684, 3
766192685, 3
766192686, 3
766192687, 3
766192688, 3
766192689, 2
766192690, 3
766192691, 3
766192692, 3
766192693, 2
766192694, 5
766192695, 2
766192696, 2
766192697, 2
766192698, 2
766192699, 3
766192700, 3
766192701, 3
766192702, 2
766192703, 3
766192704, 2
766192705, 2
766192706, 3
766192707, 3
766192708, 2
766192709, 3
766192710, 3
766192711, 2
766192712, 1
766192713, 2
766192714, 5
766192715, 3
766192716, 3
766192717, 3
766192718, 3
766192719, 3
766192720, 3
766192721, 3
766192722, 3
766192723, 3
766192724, 2
766192725, 2
766192726, 3
766192727, 2
766192728, 3
766192729, 2
766192730, 3
766192731, 3
766192732, 2
766192733, 2
766192734, 3
766192735, 2
766192736, 3
766192737, 2
766192738, 3
766192739, 3
766192740, 3
766192741, 2
766192742, 2
766192743, 2
766192744, 5
766192745, 3
766192746, 2
766192747, 2
766192748, 3
766192749, 3
766192750, 3
766192751, 2
766192752, 3
766192753, 3
766192754, 2
766192755, 2
766192756, 3
766192757, 3
766192758, 3
766192759, 3
766192760, 3
766192761, 2
766192762, 5
766192763, 2
766192764, 2
766192765, 2
766192766, 3
766192767, 1
766192768, 3
766192769, 3
766192770, 2
766192771, 3
766192772, 3
766192773, 1
766192774, 3
766192775, 2
766192776, 2
766192777, 3
766192778, 2
766192779, 3
766192780, 2
766192781, 2
766192782, 0
766192783, 3
766192784, 2
766192785, 2
766192786, 3
766192787, 3
766192788, 3
766192789, 1
766192790, 3
766192791, 2
766192792, 2
766192793, 3
766192794, 1
766192795, 3
766192796, 3
766192797, 2
766192798, 2
766192799, 2
766192800, 5
766192801, 3
766192802, 1
766192803, 3
766192804, 4
766192805, 0
766192806, 2
766192807, 5
766192808, 3
766192809, 2
766192810, 2
766192811, 3
766192812, 2
766192813, 1
766192814, 1
766192815, 1
766192816, 3
766192817, 1
766192818, 3
766192819, 3
766192820, 3
766192821, 3
766192822, 3
766192823, 2
